    350.23 0.0261972519
    350.50 0.0259656901
    350.76 0.0257414499
    351.02 0.0254367400
    351.29 0.0251734853
    351.55 0.0250321384
    351.81 0.0246469758
    352.07 0.0242691178
    352.34 0.0239424771
    352.60 0.0239425283
    352.86 0.0241985979
    353.12 0.0247740378
    353.39 0.0256250035
    353.65 0.0267343939
    353.91 0.0280217736
    354.18 0.0293530490
    354.44 0.0306745622
    354.70 0.0323666631
    354.96 0.0344586039
    355.23 0.0368406966
    355.49 0.0398323116
    355.75 0.0438089345
    356.02 0.0496116835
    356.28 0.0572917758
    356.54 0.0673709765
    356.81 0.0801101509
    357.07 0.0952922952
    357.33 0.1118300521
    357.59 0.1288797947
    357.86 0.1449152939
    358.12 0.1593538225
    358.38 0.1706764560
    358.65 0.1778957459
    358.91 0.1808775986
    359.17 0.1797146868
    359.43 0.1744728027
    359.70 0.1660101824
    359.96 0.1550338676
    360.22 0.1438040090
    360.49 0.1332080440
    360.75 0.1239115760
    361.01 0.1170313002
    361.27 0.1131693830
    361.54 0.1115505327
    361.80 0.1123283502
    362.06 0.1148201481
    362.33 0.1185529383
    362.59 0.1232414839
    362.85 0.1288833104
    363.11 0.1360124025
    363.38 0.1454893685
    363.64 0.1598523254
    363.90 0.1827388993
    364.17 0.2167944546
    364.43 0.2626796967
    364.69 0.3194291593
    364.95 0.3848144014
    365.22 0.4562559021
    365.48 0.5270001063
    365.74 0.5895985858
    366.01 0.6389605825
    366.27 0.6728235053
    366.53 0.6877594105
    366.80 0.6837682808
    367.06 0.6615815464
    367.32 0.6244150795
    367.58 0.5752189716
    367.85 0.5177845177
    368.11 0.4545058938
    368.37 0.3907932964
    368.63 0.3295822078
    368.90 0.2739982683
    369.16 0.2255165237
    369.42 0.1851049322
    369.69 0.1520783659
    369.95 0.1263831839
    370.21 0.1068125447
    370.48 0.0922546512
    370.74 0.0817805940
    371.00 0.0740006270
    371.26 0.0683345145
    371.53 0.0641166359
    371.79 0.0609568963
    372.05 0.0586553757
    372.32 0.0567585762
    372.58 0.0548715218
    372.84 0.0533160575
    373.11 0.0517630337
    373.37 0.0503538485
    373.63 0.0489032253
    373.89 0.0474842950
    374.16 0.0461702058
    374.42 0.0448926907
    374.68 0.0436078540
    374.95 0.0423668958
    375.21 0.0412429816
    375.47 0.0401361170
    375.74 0.0390000170
    376.00 0.0380491938
    376.26 0.0371520114
    376.52 0.0362816579
    376.79 0.0356063433
    377.05 0.0350383104
    377.31 0.0345897448
    377.58 0.0343264730
    377.84 0.0340949112
    378.10 0.0340169332
    378.37 0.0342802904
    378.63 0.0345558502
    378.89 0.0348825933
    379.15 0.0352434870
    379.42 0.0354897774
    379.68 0.0357141370
    379.94 0.0359409201
    380.20 0.0360823694
    380.47 0.0361897022
    380.73 0.0362775107
    380.99 0.0362263616
    381.26 0.0362532247
    381.52 0.0364653815
    381.78 0.0366653528
    382.05 0.0369335910
    382.31 0.0372700963
    382.57 0.0377967594
    382.83 0.0384185184
    383.10 0.0391426951
    383.36 0.0398180950
    383.62 0.0404227873
    383.89 0.0409713982
    384.15 0.0414103040
    384.41 0.0415541939
    384.68 0.0417931797
    384.94 0.0420345890
    385.20 0.0421346002
    385.46 0.0422760495
    385.73 0.0425881664
    385.99 0.0429466195
    386.25 0.0433830848
    386.52 0.0438390403
    386.78 0.0442096791
    387.04 0.0445461843
    387.31 0.0449777685
    387.57 0.0452118732
    387.83 0.0456702693
    388.09 0.0462896049
    388.36 0.0467553226
    388.62 0.0474160792
    388.88 0.0485791105
    389.15 0.0511025843
    389.41 0.0562665415
    389.67 0.0657654554
    389.94 0.0812913754
    390.20 0.1043973595
    390.46 0.1348908263
    390.72 0.1717282461
    390.99 0.2125860992
    391.25 0.2543923862
    391.51 0.2937873792
    391.77 0.3276685805
    392.04 0.3550859178
    392.30 0.3749303932
    392.56 0.3867479286
    392.83 0.3914584050
    393.09 0.3895718797
    393.35 0.3820223139
    393.62 0.3694480556
    393.88 0.3516326470
    394.14 0.3297665459
    394.40 0.3053561153
    394.67 0.2791017410
    394.93 0.2529779786
    395.19 0.2273540504
    395.46 0.2037793107
    395.72 0.1824490204
    395.98 0.1634108981
    396.25 0.1466968416
    396.51 0.1323165448
    396.77 0.1199166917
    397.03 0.1096264093
