    350.23 0.0065128425
    350.50 0.0056359240
    350.76 0.0057099375
    351.02 0.0059218900
    351.29 0.0059983522
    351.55 0.0054564775
    351.81 0.0052668912
    352.07 0.0049885991
    352.34 0.0057031087
    352.60 0.0054100553
    352.86 0.0063635222
    353.12 0.0054028471
    353.39 0.0062947338
    353.65 0.0064303275
    353.91 0.0056618081
    354.18 0.0055214894
    354.44 0.0055511327
    354.70 0.0049525926
    354.96 0.0047728529
    355.23 0.0060588977
    355.49 0.0063275156
    355.75 0.0061108210
    356.02 0.0057881932
    356.28 0.0059878330
    356.54 0.0061308074
    356.81 0.0060200458
    357.07 0.0066064458
    357.33 0.0059192171
    357.59 0.0056532548
    357.86 0.0062692119
    358.12 0.0059096291
    358.38 0.0066955827
    358.65 0.0064665755
    358.91 0.0054024160
    359.17 0.0061120108
    359.43 0.0060406530
    359.70 0.0056613597
    359.96 0.0056910030
    360.22 0.0051047927
    360.49 0.0055285941
    360.75 0.0062455697
    361.01 0.0068541461
    361.27 0.0060609843
    361.54 0.0064207395
    361.80 0.0060365143
    362.06 0.0062731092
    362.33 0.0055513914
    362.59 0.0055761028
    362.85 0.0056131440
    363.11 0.0060443433
    363.38 0.0057414260
    363.64 0.0060371351
    363.90 0.0055543574
    364.17 0.0055027101
    364.43 0.0058230616
    364.69 0.0050840993
    364.95 0.0053699445
    365.22 0.0064120828
    365.48 0.0060845231
    365.74 0.0061486727
    366.01 0.0068853415
    366.27 0.0057891589
    366.53 0.0059690882
    366.80 0.0060578458
    367.06 0.0060973530
    367.32 0.0059028175
    367.58 0.0057304585
    367.85 0.0063242392
    368.11 0.0054744118
    368.37 0.0051296076
    368.63 0.0062013202
    368.90 0.0062235657
    369.16 0.0060980083
    369.42 0.0064060300
    369.69 0.0064110309
    369.95 0.0059578276
    370.21 0.0058618445
    370.48 0.0064457613
    370.74 0.0060935764
    371.00 0.0053127272
    371.26 0.0059483776
    371.53 0.0059287533
    371.79 0.0056800183
    372.05 0.0056776385
    372.32 0.0062172197
    372.58 0.0057492378
    372.84 0.0056039699
    373.11 0.0059021277
    373.37 0.0063653501
    373.63 0.0062053037
    373.89 0.0062423277
    374.16 0.0058334601
    374.42 0.0062671253
    374.68 0.0063534169
    374.95 0.0062204789
    375.21 0.0063486574
    375.47 0.0060013700
    375.74 0.0061073893
    376.00 0.0070583730
    376.26 0.0067135515
    376.52 0.0054005880
    376.79 0.0049769418
    377.05 0.0059919717
    377.31 0.0065635932
    377.58 0.0066449528
    377.84 0.0055413896
    378.10 0.0053320583
    378.37 0.0056253014
    378.63 0.0063964420
    378.89 0.0059235282
    379.15 0.0061896629
    379.42 0.0066775105
    379.68 0.0063548655
    379.94 0.0046231015
    380.20 0.0056676885
    380.47 0.0060471542
    380.73 0.0060644677
    380.99 0.0050742182
    381.26 0.0059143369
    381.52 0.0060129583
    381.78 0.0062667632
    382.05 0.0059391862
    382.31 0.0057397188
    382.57 0.0056338547
    382.83 0.0056905892
    383.10 0.0059247008
    383.36 0.0057621884
    383.62 0.0064569530
    383.89 0.0062574856
    384.15 0.0068734428
    384.41 0.0063389315
    384.68 0.0053461988
    384.94 0.0068194502
    385.20 0.0056666020
    385.46 0.0059056284
    385.73 0.0061224955
    385.99 0.0059279428
    386.25 0.0059452563
    386.52 0.0058960577
    386.78 0.0062410171
    387.04 0.0060144413
    387.31 0.0057361320
    387.57 0.0060367557
    387.83 0.0061698490
    388.09 0.0059014035
    388.36 0.0062168058
    388.62 0.0058079209
    388.88 0.0063277916
    389.15 0.0068131731
    389.41 0.0066013759
