350	5.37
351	5.37
352	5.38
353	5.41
354	5.47
355	5.49
356	5.56
357	5.65
358	5.7
359	5.78
360	5.86
361	5.96
362	6.05
363	6.16
364	6.26
365	6.34
366	6.47
367	6.58
368	6.67
369	6.73
370	6.79
371	6.86
372	6.93
373	7.02
374	7.06
375	7.12
376	7.12
377	7.12
378	7.25
379	7.32
380	7.31
381	7.31
382	7.3
383	7.29
384	7.3
385	7.29
386	7.26
387	7.19
388	7.13
389	7.08
390	7.03
391	6.98
392	6.9
393	6.8
394	6.74
395	6.65
396	6.58
397	6.5
398	6.42
399	6.32
400	6.22
401	6.12
402	6.04
403	5.97
404	5.91
405	5.82
406	5.74
407	5.67
408	5.58
409	5.5
410	5.45
411	5.37
412	5.32
413	5.24
414	5.19
415	5.14
416	5.09
417	5.05
418	5
419	4.96
420	4.93
421	4.89
422	4.85
423	4.83
424	4.83
425	4.79
426	4.77
427	4.78
428	4.76
429	4.76
430	4.76
431	4.76
432	4.77
433	4.78
434	4.79
435	4.81
436	4.84
437	4.87
438	4.89
439	4.93
440	4.97
441	5.01
442	5.05
443	5.11
444	5.17
445	5.22
446	5.3
447	5.38
448	5.46
449	5.55
450	5.64
451	5.73
452	5.84
453	5.95
454	6.06
455	6.2
456	6.33
457	6.48
458	6.64
459	6.81
460	6.98
461	7.17
462	7.39
463	7.59
464	7.83
465	8.06
466	8.31
467	8.6
468	8.9
469	9.21
470	9.55
471	9.88
472	10.25
473	10.64
474	11.03
475	11.45
476	11.89
477	12.36
478	12.83
479	13.31
480	13.79
481	14.32
482	14.85
483	15.42
484	15.97
485	16.53
486	17.08
487	17.65
488	18.23
489	18.78
490	19.32
491	19.89
492	20.42
493	20.96
494	21.48
495	21.94
496	22.43
497	22.89
498	23.34
499	23.73
500	24.1
501	24.46
502	24.76
503	25.06
504	25.31
505	25.51
506	25.72
507	25.89
508	26.01
509	26.13
510	26.21
511	26.25
512	26.24
513	26.23
514	26.19
515	26.12
516	26.04
517	25.92
518	25.8
519	25.65
520	25.47
521	25.3
522	25.09
523	24.88
524	24.67
525	24.43
526	24.2
527	23.95
528	23.7
529	23.44
530	23.17
531	22.91
532	22.64
533	22.36
534	22.08
535	21.79
536	21.53
537	21.24
538	20.95
539	20.66
540	20.37
541	20.08
542	19.78
543	19.49
544	19.18
545	18.89
546	18.57
547	18.28
548	17.98
549	17.66
550	17.38
551	17.06
552	16.76
553	16.46
554	16.18
555	15.89
556	15.59
557	15.3
558	15.01
559	14.73
560	14.47
561	14.19
562	13.93
563	13.68
564	13.42
565	13.16
566	12.93
567	12.72
568	12.47
569	12.25
570	12.02
571	11.81
572	11.6
573	11.39
574	11.18
575	10.99
576	10.8
577	10.63
578	10.44
579	10.25
580	10.08
581	9.91
582	9.75
583	9.59
584	9.43
585	9.28
586	9.11
587	8.94
588	8.79
589	8.61
590	8.42
591	8.25
592	8.07
593	7.88
594	7.69
595	7.51
596	7.33
597	7.15
598	6.98
599	6.81
600	6.64
601	6.49
602	6.36
603	6.23
604	6.11
605	6
606	5.91
607	5.83
608	5.76
609	5.7
610	5.66
611	5.61
612	5.59
613	5.57
614	5.55
615	5.55
616	5.53
617	5.51
618	5.5
619	5.48
620	5.46
621	5.43
622	5.41
623	5.39
624	5.37
625	5.36
626	5.34
627	5.31
628	5.3
629	5.29
630	5.27
631	5.25
632	5.24
633	5.23
634	5.22
635	5.21
636	5.2
637	5.2
638	5.2
639	5.2
640	5.19
641	5.19
642	5.18
643	5.16
644	5.14
645	5.12
646	5.1
647	5.08
648	5.05
649	5
650	4.93
651	4.86
652	4.78
653	4.7
654	4.6
655	4.47
656	4.35
657	4.23
658	4.11
659	3.97
660	3.83
661	3.7
662	3.58
663	3.45
664	3.34
665	3.23
666	3.14
667	3.06
668	2.99
669	2.92
670	2.88
671	2.84
672	2.81
673	2.78
674	2.76
675	2.74
676	2.72
677	2.71
678	2.7
679	2.7
680	2.71
681	2.73
682	2.75
683	2.78
684	2.82
685	2.87
686	2.93
687	3
688	3.09
689	3.19
690	3.31
691	3.45
692	3.6
693	3.78
694	3.98
695	4.21
696	4.46
697	4.75
698	5.06
699	5.39
700	5.76
701	6.13
702	6.53
703	6.97
704	7.43
705	7.9
706	8.42
707	8.92
708	9.44
709	9.99
710	10.54
711	11.13
712	11.73
713	12.33
714	12.96
715	13.58
716	14.26
717	14.89
718	15.59
719	16.3
720	16.95
721	17.7
722	18.41
723	19.14
724	19.83
725	20.58
726	21.33
727	22.05
728	22.84
729	23.58
730	24.26
731	25.06
732	25.8
733	26.52
734	27.32
735	28.03
736	28.72
737	29.45
738	30.21
739	30.96
740	31.72
741	32.44
742	33.16
743	33.91
744	34.61
745	35.29
746	36.02
747	36.76
748	37.45
749	38.13
750	38.85
751	39.49
752	40.19
753	40.82
754	41.53
755	42.27
756	42.9
757	43.53
758	44.08
759	44.83
760	45.39
761	46.03
762	46.62
763	47.36
764	47.94
765	48.5
766	49.08
767	49.79
768	50.39
769	50.77
770	51.37
771	52.02
772	52.45
773	53.03
774	53.52
775	54.02
776	54.53
777	55.19
778	55.67
779	56.2
780	56.57
781	57.16
782	57.53
783	57.94
784	58.49
785	59.13
786	59.5
787	59.83
788	60.57
789	61.14
790	61.37
791	61.89
792	62.28
793	62.65
794	63.34
795	63.7
796	63.99
797	64.42
798	64.75
799	65.41
800	66.38
