350	6.34
351	6.3
352	6.3
353	6.26
354	6.26
355	6.26
356	6.23
357	6.2
358	6.19
359	6.2
360	6.17
361	6.14
362	6.15
363	6.2
364	6.17
365	6.14
366	6.18
367	6.18
368	6.2
369	6.24
370	6.25
371	6.24
372	6.28
373	6.38
374	6.41
375	6.5
376	6.6
377	6.7
378	6.84
379	7.06
380	7.27
381	7.49
382	7.73
383	7.97
384	8.27
385	8.64
386	9.05
387	9.49
388	10.01
389	10.56
390	11.23
391	11.99
392	12.85
393	13.81
394	14.86
395	15.99
396	17.21
397	18.53
398	19.91
399	21.42
400	23
401	24.69
402	26.39
403	28.16
404	29.97
405	31.83
406	33.68
407	35.55
408	37.4
409	39.25
410	41.04
411	42.66
412	44.05
413	45.25
414	46.1
415	46.73
416	47.08
417	47.42
418	47.68
419	48.16
420	48.96
421	49.94
422	51.07
423	52.27
424	53.38
425	54.29
426	54.87
427	55.18
428	55.18
429	55.01
430	54.82
431	54.98
432	55.28
433	55.9
434	56.74
435	57.61
436	58.46
437	59.23
438	59.91
439	60.6
440	61.14
441	61.71
442	62.07
443	62.4
444	62.63
445	62.71
446	62.72
447	62.75
448	62.66
449	62.64
450	62.48
451	62.35
452	62.11
453	61.89
454	61.69
455	61.48
456	61.16
457	60.98
458	60.65
459	60.38
460	60.08
461	59.78
462	59.59
463	59.29
464	59.07
465	58.76
466	58.44
467	58.14
468	57.79
469	57.47
470	57.09
471	56.71
472	56.38
473	55.89
474	55.48
475	55
476	54.52
477	54.09
478	53.57
479	52.97
480	52.51
481	52
482	51.38
483	50.86
484	50.26
485	49.74
486	49.19
487	48.63
488	48.06
489	47.6
490	47.09
491	46.53
492	46.09
493	45.64
494	45.17
495	44.7
496	44.25
497	43.84
498	43.42
499	42.95
500	42.53
501	42.06
502	41.63
503	41.22
504	40.76
505	40.26
506	39.78
507	39.24
508	38.69
509	38.11
510	37.5
511	36.85
512	36.17
513	35.47
514	34.72
515	33.96
516	33.21
517	32.37
518	31.56
519	30.76
520	29.94
521	29.14
522	28.32
523	27.57
524	26.81
525	26.06
526	25.36
527	24.67
528	24.04
529	23.44
530	22.87
531	22.34
532	21.85
533	21.39
534	20.96
535	20.56
536	20.21
537	19.88
538	19.58
539	19.31
540	19.06
541	18.8
542	18.55
543	18.31
544	18.08
545	17.84
546	17.56
547	17.28
548	16.98
549	16.64
550	16.3
551	15.94
552	15.53
553	15.11
554	14.7
555	14.28
556	13.85
557	13.43
558	13.01
559	12.6
560	12.22
561	11.87
562	11.52
563	11.21
564	10.92
565	10.65
566	10.42
567	10.19
568	9.99
569	9.82
570	9.66
571	9.51
572	9.39
573	9.28
574	9.18
575	9.08
576	9
577	8.95
578	8.88
579	8.82
580	8.76
581	8.7
582	8.68
583	8.62
584	8.58
585	8.53
586	8.5
587	8.45
588	8.41
589	8.36
590	8.31
591	8.26
592	8.2
593	8.13
594	8.06
595	8
596	7.95
597	7.88
598	7.82
599	7.74
600	7.67
601	7.6
602	7.55
603	7.49
604	7.44
605	7.39
606	7.33
607	7.3
608	7.26
609	7.22
610	7.19
611	7.17
612	7.15
613	7.13
614	7.11
615	7.09
616	7.09
617	7.08
618	7.07
619	7.07
620	7.08
621	7.07
622	7.06
623	7.06
624	7.08
625	7.08
626	7.08
627	7.08
628	7.08
629	7.08
630	7.1
631	7.1
632	7.1
633	7.11
634	7.12
635	7.13
636	7.16
637	7.17
638	7.19
639	7.21
640	7.24
641	7.27
642	7.3
643	7.34
644	7.39
645	7.42
646	7.48
647	7.53
648	7.58
649	7.64
650	7.71
651	7.76
652	7.82
653	7.9
654	7.98
655	8.05
656	8.13
657	8.22
658	8.3
659	8.37
660	8.44
661	8.52
662	8.58
663	8.62
664	8.68
665	8.73
666	8.75
667	8.78
668	8.79
669	8.79
670	8.79
671	8.77
672	8.76
673	8.76
674	8.72
675	8.69
676	8.66
677	8.62
678	8.55
679	8.53
680	8.48
681	8.43
682	8.4
683	8.38
684	8.32
685	8.29
686	8.24
687	8.19
688	8.15
689	8.09
690	8.03
691	7.96
692	7.9
693	7.85
694	7.8
695	7.73
696	7.66
697	7.58
698	7.54
699	7.48
700	7.4
701	7.36
702	7.32
703	7.26
704	7.22
705	7.19
706	7.15
707	7.12
708	7.11
709	7.11
710	7.11
711	7.12
712	7.14
713	7.15
714	7.21
715	7.24
716	7.29
717	7.35
718	7.45
719	7.53
720	7.59
721	7.69
722	7.82
723	7.91
724	8.05
725	8.18
726	8.33
727	8.47
728	8.67
729	8.88
730	9.09
731	9.31
732	9.55
733	9.84
734	10.13
735	10.46
736	10.81
737	11.22
738	11.68
739	12.13
740	12.73
741	13.29
742	13.94
743	14.7
744	15.54
745	16.45
746	17.44
747	18.54
748	19.73
749	21.03
750	22.44
751	24.02
752	25.65
753	27.37
754	29.23
755	31.19
756	33.11
757	35.29
758	37.3
759	39.61
760	41.73
761	43.97
762	46.09
763	48.3
764	50.38
765	52.33
766	54.16
767	56.18
768	57.98
769	59.59
770	61.18
771	62.71
772	64.01
773	65.31
774	66.5
775	67.54
776	68.64
777	69.67
778	70.44
779	71.43
780	71.95
781	72.7
782	73.27
783	73.68
784	74.3
785	75.04
786	75.41
787	75.78
788	76.33
789	76.76
790	77.21
791	77.41
792	77.63
793	77.84
794	78.33
795	78.48
796	78.57
797	78.82
798	79.1
799	79.32
800	80.39
