350	11.65
351	11.7
352	11.75
353	11.76
354	11.77
355	11.8
356	11.82
357	11.85
358	11.86
359	11.83
360	11.79
361	11.73
362	11.68
363	11.66
364	11.63
365	11.59
366	11.51
367	11.46
368	11.4
369	11.27
370	11.17
371	11.12
372	11.04
373	10.9
374	10.82
375	10.7
376	10.59
377	10.51
378	10.36
379	10.29
380	10.21
381	10.09
382	9.94
383	9.83
384	9.72
385	9.62
386	9.49
387	9.41
388	9.31
389	9.2
390	9.07
391	8.97
392	8.88
393	8.8
394	8.72
395	8.6
396	8.51
397	8.43
398	8.35
399	8.24
400	8.19
401	8.11
402	8.01
403	7.95
404	7.88
405	7.82
406	7.75
407	7.71
408	7.65
409	7.59
410	7.54
411	7.5
412	7.45
413	7.43
414	7.38
415	7.33
416	7.31
417	7.26
418	7.21
419	7.21
420	7.19
421	7.16
422	7.11
423	7.07
424	7.05
425	7.01
426	6.99
427	6.96
428	6.92
429	6.9
430	6.87
431	6.82
432	6.79
433	6.75
434	6.73
435	6.69
436	6.66
437	6.62
438	6.56
439	6.53
440	6.49
441	6.44
442	6.37
443	6.33
444	6.27
445	6.22
446	6.15
447	6.11
448	6.03
449	5.96
450	5.88
451	5.82
452	5.76
453	5.67
454	5.59
455	5.51
456	5.44
457	5.37
458	5.29
459	5.22
460	5.15
461	5.06
462	5
463	4.93
464	4.87
465	4.78
466	4.72
467	4.64
468	4.58
469	4.51
470	4.45
471	4.37
472	4.32
473	4.25
474	4.19
475	4.13
476	4.07
477	4.02
478	3.97
479	3.91
480	3.85
481	3.79
482	3.76
483	3.71
484	3.67
485	3.64
486	3.62
487	3.58
488	3.55
489	3.55
490	3.51
491	3.51
492	3.49
493	3.48
494	3.48
495	3.47
496	3.46
497	3.47
498	3.47
499	3.47
500	3.47
501	3.46
502	3.47
503	3.48
504	3.49
505	3.49
506	3.5
507	3.5
508	3.49
509	3.51
510	3.52
511	3.52
512	3.52
513	3.53
514	3.53
515	3.54
516	3.55
517	3.56
518	3.57
519	3.58
520	3.6
521	3.62
522	3.64
523	3.66
524	3.68
525	3.72
526	3.76
527	3.8
528	3.84
529	3.89
530	3.96
531	4.03
532	4.1
533	4.18
534	4.27
535	4.37
536	4.49
537	4.61
538	4.75
539	4.9
540	5.07
541	5.25
542	5.46
543	5.67
544	5.92
545	6.18
546	6.47
547	6.77
548	7.12
549	7.48
550	7.9
551	8.34
552	8.82
553	9.32
554	9.88
555	10.49
556	11.12
557	11.79
558	12.53
559	13.31
560	14.15
561	15.05
562	15.98
563	16.99
564	18.01
565	19.09
566	20.21
567	21.37
568	22.62
569	23.89
570	25.17
571	26.52
572	27.9
573	29.33
574	30.74
575	32.17
576	33.69
577	35.24
578	36.75
579	38.32
580	39.9
581	41.5
582	43.18
583	44.78
584	46.42
585	48.08
586	49.69
587	51.35
588	53.09
589	54.73
590	56.39
591	58.02
592	59.62
593	61.2
594	62.77
595	64.32
596	65.85
597	67.3
598	68.74
599	70.13
600	71.46
601	72.76
602	74.01
603	75.4
604	76.7
605	77.28
606	78.26
607	79.18
608	80.1
609	80.98
610	81.79
611	82.55
612	83.24
613	83.86
614	84.53
615	85.11
616	85.64
617	86.13
618	86.59
619	87.11
620	87.5
621	87.79
622	88.19
623	88.66
624	88.99
625	89.29
626	89.56
627	89.85
628	90.16
629	90.41
630	90.64
631	90.85
632	91.08
633	91.27
634	91.48
635	91.75
636	91.94
637	92.1
638	92.32
639	92.44
640	92.57
641	92.77
642	92.89
643	92.97
644	93.05
645	93.26
646	93.48
647	93.63
648	93.73
649	93.82
650	93.94
651	94.06
652	94.12
653	94.29
654	94.44
655	94.48
656	94.52
657	94.64
658	94.76
659	94.81
660	94.84
661	94.97
662	95.09
663	95.15
664	95.31
665	95.32
666	95.34
667	95.4
668	95.51
669	95.57
670	95.61
671	95.63
672	95.73
673	95.88
674	95.91
675	95.89
676	95.9
677	96.03
678	95.99
679	95.98
680	96.08
681	96.11
682	96.25
683	96.31
684	96.37
685	96.43
686	96.4
687	96.52
688	96.55
689	96.54
690	96.56
691	96.65
692	96.68
693	96.74
694	96.75
695	96.83
696	96.92
697	96.9
698	96.95
699	96.87
700	96.91
701	96.94
702	97.08
703	96.98
704	97.07
705	97.18
706	97.19
707	97.21
708	97.19
709	97.23
710	97.18
711	97.22
712	97.28
713	97.28
714	97.24
715	97.25
716	97.29
717	97.27
718	97.49
719	97.49
720	97.4
721	97.45
722	97.53
723	97.63
724	97.59
725	97.43
726	97.48
727	97.66
728	97.62
729	97.53
730	97.44
731	97.58
732	97.61
733	97.61
734	97.65
735	97.8
736	97.75
737	97.68
738	97.74
739	97.58
740	97.63
741	97.65
742	97.76
743	97.7
744	97.7
745	97.76
746	97.86
747	97.86
748	97.74
749	97.79
750	97.85
751	97.84
752	97.78
753	97.75
754	97.75
755	98
756	97.9
757	98
758	97.63
759	97.79
760	97.77
761	97.73
762	97.73
763	97.9
764	97.97
765	97.84
766	97.74
767	98.07
768	98.04
769	97.91
770	97.92
771	98
772	97.81
773	98.01
774	97.97
775	97.89
776	97.94
777	97.95
778	97.94
779	98.21
780	98.1
781	97.88
782	98.13
783	98.03
784	97.94
785	98.01
786	97.97
787	97.93
788	98.09
789	98.22
790	98.12
791	98.01
792	98.09
793	98.08
794	98.12
795	98.23
796	98.13
797	98.12
798	98.13
799	98.11
800	98.26
