350	6.43
351	6.4
352	6.4
353	6.35
354	6.34
355	6.32
356	6.31
357	6.32
358	6.31
359	6.32
360	6.33
361	6.32
362	6.35
363	6.38
364	6.4
365	6.44
366	6.48
367	6.52
368	6.54
369	6.59
370	6.68
371	6.73
372	6.78
373	6.87
374	6.97
375	7.04
376	7.1
377	7.16
378	7.32
379	7.47
380	7.59
381	7.69
382	7.78
383	7.86
384	7.98
385	8.09
386	8.2
387	8.29
388	8.4
389	8.51
390	8.63
391	8.76
392	8.87
393	9
394	9.14
395	9.26
396	9.37
397	9.5
398	9.59
399	9.67
400	9.77
401	9.85
402	9.91
403	9.99
404	10.04
405	10.09
406	10.12
407	10.15
408	10.17
409	10.19
410	10.17
411	10.17
412	10.15
413	10.11
414	10.08
415	10.05
416	9.98
417	9.95
418	9.88
419	9.82
420	9.77
421	9.7
422	9.63
423	9.57
424	9.53
425	9.47
426	9.43
427	9.38
428	9.34
429	9.3
430	9.26
431	9.25
432	9.24
433	9.2
434	9.17
435	9.17
436	9.17
437	9.14
438	9.11
439	9.09
440	9.04
441	9.03
442	9
443	8.98
444	8.95
445	8.91
446	8.89
447	8.85
448	8.81
449	8.79
450	8.76
451	8.75
452	8.71
453	8.67
454	8.65
455	8.62
456	8.61
457	8.6
458	8.59
459	8.58
460	8.58
461	8.56
462	8.56
463	8.56
464	8.57
465	8.56
466	8.57
467	8.57
468	8.58
469	8.57
470	8.58
471	8.57
472	8.56
473	8.53
474	8.5
475	8.47
476	8.43
477	8.39
478	8.33
479	8.23
480	8.16
481	8.09
482	7.99
483	7.93
484	7.84
485	7.78
486	7.7
487	7.64
488	7.6
489	7.53
490	7.48
491	7.44
492	7.4
493	7.37
494	7.35
495	7.34
496	7.32
497	7.31
498	7.31
499	7.29
500	7.29
501	7.3
502	7.29
503	7.28
504	7.29
505	7.28
506	7.27
507	7.26
508	7.25
509	7.22
510	7.2
511	7.17
512	7.13
513	7.09
514	7.03
515	6.98
516	6.94
517	6.88
518	6.84
519	6.79
520	6.75
521	6.72
522	6.7
523	6.67
524	6.66
525	6.65
526	6.65
527	6.66
528	6.67
529	6.68
530	6.7
531	6.72
532	6.75
533	6.78
534	6.81
535	6.83
536	6.87
537	6.9
538	6.94
539	6.97
540	7.02
541	7.07
542	7.13
543	7.17
544	7.24
545	7.29
546	7.35
547	7.44
548	7.53
549	7.61
550	7.72
551	7.83
552	7.94
553	8.06
554	8.18
555	8.3
556	8.41
557	8.52
558	8.63
559	8.73
560	8.84
561	8.93
562	9.03
563	9.12
564	9.22
565	9.32
566	9.45
567	9.58
568	9.74
569	9.93
570	10.16
571	10.41
572	10.72
573	11.08
574	11.51
575	11.98
576	12.54
577	13.19
578	13.93
579	14.76
580	15.68
581	16.69
582	17.8
583	19
584	20.32
585	21.71
586	23.17
587	24.73
588	26.39
589	28.1
590	29.87
591	31.67
592	33.52
593	35.4
594	37.31
595	39.22
596	41.13
597	43.05
598	45.02
599	47.02
600	49.04
601	51.01
602	52.95
603	54.8
604	56.66
605	58.51
606	60.33
607	62.08
608	63.8
609	65.45
610	67.03
611	68.56
612	69.95
613	71.34
614	72.58
615	73.8
616	75.22
617	76.33
618	76.86
619	77.81
620	78.59
621	79.3
622	80.08
623	80.8
624	81.38
625	82.01
626	82.54
627	83.01
628	83.5
629	83.86
630	84.17
631	84.5
632	84.86
633	85.13
634	85.35
635	85.7
636	85.93
637	86.11
638	86.29
639	86.44
640	86.63
641	86.8
642	86.91
643	86.97
644	86.99
645	87.11
646	87.26
647	87.36
648	87.41
649	87.44
650	87.54
651	87.57
652	87.58
653	87.67
654	87.72
655	87.71
656	87.71
657	87.8
658	87.87
659	87.83
660	87.77
661	87.82
662	87.87
663	87.84
664	87.82
665	87.81
666	87.84
667	87.81
668	87.75
669	87.74
670	87.68
671	87.68
672	87.79
673	87.79
674	87.73
675	87.75
676	87.7
677	87.63
678	87.62
679	87.59
680	87.56
681	87.56
682	87.65
683	87.62
684	87.53
685	87.48
686	87.42
687	87.52
688	87.49
689	87.42
690	87.36
691	87.45
692	87.43
693	87.43
694	87.36
695	87.35
696	87.34
697	87.27
698	87.32
699	87.26
700	87.25
701	87.24
702	87.2
703	87.16
704	87.15
705	87.23
706	87.16
707	87.06
708	87.02
709	87.07
710	86.95
711	86.87
712	86.96
713	86.94
714	86.82
715	86.78
716	86.83
717	86.69
718	86.88
719	86.85
720	86.67
721	86.66
722	86.71
723	86.73
724	86.66
725	86.47
726	86.48
727	86.5
728	86.48
729	86.49
730	86.4
731	86.41
732	86.41
733	86.31
734	86.32
735	86.47
736	86.24
737	86.19
738	86.18
739	86.22
740	86.17
741	86.13
742	86.28
743	86.18
744	85.95
745	85.97
746	85.98
747	86.03
748	85.94
749	85.88
750	85.93
751	85.9
752	85.89
753	85.74
754	85.66
755	85.84
756	85.84
757	85.8
758	85.59
759	85.84
760	85.64
761	85.63
762	85.54
763	85.52
764	85.59
765	85.44
766	85.55
767	85.49
768	85.53
769	85.41
770	85.5
771	85.61
772	85.3
773	85.43
774	85.35
775	85.14
776	85.05
777	85.22
778	85.15
779	85.21
780	85.12
781	85.02
782	85.18
783	84.86
784	84.97
785	84.82
786	85.03
787	84.78
788	85.02
789	84.98
790	84.88
791	84.98
792	84.63
793	84.78
794	84.89
795	84.83
796	84.71
797	84.73
798	84.56
799	84.84
800	85.43
