    350.23 0.0033409019
    350.50 0.0033796101
    350.76 0.0033770849
    351.02 0.0034132137
    351.29 0.0033488564
    351.55 0.0033695272
    351.81 0.0034391515
    352.07 0.0033515980
    352.34 0.0032408485
    352.60 0.0031223610
    352.86 0.0031224151
    353.12 0.0031173105
    353.39 0.0031225233
    353.65 0.0030169325
    353.91 0.0030066692
    354.18 0.0030840315
    354.44 0.0031201604
    354.70 0.0030970184
    354.96 0.0031821008
    355.23 0.0032336877
    355.49 0.0032852926
    355.75 0.0033111041
    356.02 0.0033446537
    356.28 0.0034374740
    356.54 0.0033679399
    356.81 0.0031927789
    357.07 0.0030897674
    357.33 0.0031104202
    357.59 0.0030641002
    357.86 0.0030074628
    358.12 0.0030075170
    358.38 0.0031518521
    358.65 0.0032575511
    358.91 0.0032241098
    359.17 0.0032756967
    359.43 0.0033479004
    359.70 0.0033582538
    359.96 0.0033557286
    360.22 0.0032758952
    360.49 0.0032707906
    360.75 0.0032760034
    361.01 0.0031935906
    361.27 0.0031756073
    361.54 0.0032503723
    361.80 0.0032349683
    362.06 0.0031705929
    362.33 0.0031423103
    362.59 0.0031655425
    362.85 0.0031990920
    363.11 0.0031965668
    363.38 0.0031115746
    363.64 0.0030446198
    363.90 0.0030859074
    364.17 0.0031787097
    364.43 0.0032354553
    364.69 0.0033205377
    364.95 0.0033360498
    365.22 0.0032845531
    365.48 0.0033077852
    365.74 0.0033439141
    366.01 0.0032357439
    366.27 0.0032718548
    366.53 0.0032358341
    366.80 0.0032564869
    367.06 0.0033338493
    367.32 0.0032772119
    367.58 0.0032643693
    367.85 0.0032386480
    368.11 0.0031742725
    368.37 0.0031949253
    368.63 0.0031717834
    368.90 0.0031357627
    369.16 0.0032543405
    369.42 0.0033188061
    369.69 0.0033085428
    369.95 0.0032957002
    370.21 0.0032364835
    370.48 0.0032339582
    370.74 0.0032339943
    371.00 0.0032675438
    371.26 0.0032444019
    371.53 0.0033346249
    371.79 0.0034119692
    372.05 0.0034996308
    372.32 0.0035022463
    372.58 0.0036002073
    372.84 0.0034198876
    373.11 0.0034353817
    373.37 0.0034663519
    373.63 0.0034586679
    373.89 0.0033814138
    374.16 0.0033762912
    374.42 0.0033170745
    374.68 0.0033969981
    374.95 0.0033455014
    375.21 0.0032630886
    375.47 0.0031755352
    375.74 0.0031729919
    376.00 0.0032219995
    376.26 0.0032426523
    376.52 0.0031860149
    376.79 0.0032015090
    377.05 0.0032685539
    377.31 0.0033484776
    377.58 0.0033072802
    377.84 0.0032506428
    378.10 0.0032532582
    378.37 0.0033228825
    378.63 0.0032662271
    378.89 0.0032971973
    379.15 0.0032998127
    379.42 0.0033951944
    379.68 0.0034029685
    379.94 0.0034107426
    380.20 0.0034004794
    380.47 0.0034932817
    380.73 0.0034108689
    380.99 0.0033464935
    381.26 0.0032615013
    381.52 0.0032435000
    381.78 0.0033388817
    382.05 0.0034342634
    382.31 0.0034909909
    382.57 0.0036172887
    382.83 0.0036894743
    383.10 0.0037127064
    383.36 0.0037333592
    383.62 0.0035118061
    383.89 0.0034577300
    384.15 0.0033778965
    384.41 0.0032645496
    384.68 0.0032362490
    384.94 0.0032491818
    385.20 0.0032724139
    385.46 0.0033600576
    385.73 0.0033626730
    385.99 0.0033678678
    386.25 0.0033704832
    386.52 0.0033859773
    386.78 0.0034607422
    387.04 0.0035174698
    387.31 0.0035484400
    387.57 0.0035639341
    387.83 0.0034892413
    388.09 0.0034789780
    388.36 0.0034455187
    388.62 0.0034249380
    388.88 0.0033554039
    389.15 0.0034095522
    389.41 0.0033838308
    389.67 0.0033787082
    389.94 0.0034122578
    390.20 0.0034921634
    390.46 0.0034045919
    390.72 0.0033762912
    390.99 0.0033170565
    391.25 0.0033377093
    391.51 0.0034408290
    391.77 0.0033516341
    392.04 0.0033346609
    392.30 0.0034027340
    392.56 0.0034543209
    392.83 0.0034620770
    393.09 0.0034010926
    393.35 0.0033468001
    393.62 0.0035167844
    393.88 0.0034808539
    394.14 0.0035379783
    394.40 0.0035812680
    394.67 0.0035947059
    394.93 0.0036340093
    395.19 0.0037364797
    395.46 0.0037028039
    395.72 0.0036394205
    395.98 0.0035471233
    396.25 0.0035028595
    396.51 0.0035576210
    396.77 0.0035736563
    397.03 0.0035334149
    397.30 0.0034961496
    397.56 0.0036386089
    397.82 0.0037432978
    398.09 0.0036289949
    398.35 0.0035287973
    398.61 0.0036102000
    398.88 0.0036331796
    399.14 0.0036035803
    399.40 0.0034356883
    399.66 0.0033631420
    399.93 0.0034940573
    400.19 0.0035587213
    400.45 0.0035219070
    400.72 0.0035559796
    400.98 0.0035954815
    401.24 0.0037183702
    401.50 0.0037654477
    401.77 0.0037664939
    402.03 0.0038343145
    402.29 0.0039191984
    402.56 0.0039228419
    402.82 0.0039686208
    403.08 0.0040695580
    403.35 0.0040108102
    403.61 0.0040399767
    403.87 0.0039709476
    404.13 0.0038654109
    404.40 0.0038525322
    404.66 0.0038844223
    404.93 0.0038783257
    405.20 0.0038938378
    405.47 0.0039058687
    405.75 0.0039174487
    406.02 0.0039922678
    406.29 0.0039463266
    406.56 0.0038784519
    406.83 0.0038301298
    407.10 0.0039044799
    407.37 0.0039506015
    407.64 0.0040754742
    407.91 0.0041339514
    408.19 0.0042185107
    408.46 0.0042753104
    408.73 0.0042876660
    409.00 0.0042711798
    409.27 0.0043097077
    409.54 0.0043108440
    409.81 0.0043750932
    410.08 0.0045103916
    410.35 0.0046752893
    410.62 0.0048635816
    410.90 0.0050781903
    411.17 0.0051534784
    411.44 0.0052759161
    411.71 0.0053775026
    411.98 0.0053991836
    412.25 0.0054907774
    412.52 0.0055799001
    412.79 0.0057330375
    413.06 0.0059081805
    413.34 0.0060770825
    413.61 0.0062504939
    413.88 0.0065274038
    414.15 0.0067902806
    414.42 0.0070369057
    414.69 0.0072449128
    414.96 0.0075456861
    415.23 0.0078995074
    415.50 0.0082345157
    415.78 0.0086114970
    416.05 0.0090082833
    416.32 0.0094222051
    416.59 0.0098754124
    416.86 0.0103422379
    417.13 0.0107726819
    417.40 0.0112544965
    417.67 0.0117101568
    417.94 0.0122635798
    418.22 0.0128812158
    418.49 0.0135467771
    418.76 0.0142196797
    419.03 0.0147982648
    419.30 0.0155372022
    419.57 0.0162330663
    419.84 0.0168854424
    420.11 0.0175168770
    420.39 0.0180876339
    420.66 0.0188975484
    420.93 0.0198786557
    421.20 0.0206838083
    421.47 0.0215791118
    421.74 0.0224238565
    422.01 0.0233243728
    422.28 0.0243548304
    422.56 0.0252342609
    422.83 0.0260060985
    423.10 0.0268942412
    423.37 0.0279355032
    423.64 0.0291175289
    423.91 0.0301656811
    424.18 0.0311860017
    424.45 0.0322495939
    424.72 0.0335440827
    425.00 0.0347343515
    425.27 0.0358389066
    425.54 0.0370403766
    425.81 0.0384416828
    426.08 0.0398417083
    426.35 0.0412710084
    426.62 0.0426519684
    426.89 0.0441183534
    427.16 0.0455873719
    427.44 0.0470143994
    427.71 0.0485385040
    427.98 0.0499834065
    428.25 0.0514637164
    428.52 0.0530125503
    428.79 0.0547476562
    429.06 0.0564761785
    429.33 0.0582635207
    429.60 0.0600275225
    429.88 0.0618866715
    430.15 0.0638296583
    430.42 0.0656238186
    430.69 0.0674822281
    430.96 0.0694555898
    431.23 0.0713846878
    431.50 0.0735096537
    431.77 0.0756351968
    432.04 0.0776665126
    432.31 0.0800461122
    432.59 0.0821702845
    432.86 0.0845541770
    433.13 0.0868350219
    433.40 0.0892357614
    433.67 0.0918231877
    433.94 0.0943626707
    434.21 0.0966575487
    434.48 0.0992317356
    434.75 0.1014550413
    435.03 0.1040188206
    435.30 0.1066268817
    435.57 0.1092453143
    435.84 0.1121401157
    436.11 0.1151343030
    436.39 0.1182221765
    436.66 0.1215015168
    436.94 0.1246078245
    437.21 0.1276140969
    437.49 0.1306283959
    437.76 0.1337362187
    438.03 0.1372354888
    438.31 0.1405230000
    438.58 0.1441207722
    438.86 0.1479466632
    439.13 0.1514803487
    439.40 0.1554469312
    439.68 0.1593709817
    439.95 0.1630493088
